user_id,最近一次购买时间
129013,2017-11-26
129017,2017-12-02
129023,2017-12-03
129028,2017-11-30
129032,2017-11-30
129038,2017-12-02
129045,2017-11-28
129056,2017-12-03
129065,2017-11-29
129103,2017-12-03
129113,2017-12-02
129120,2017-11-29
129130,2017-12-02
129131,2017-12-03
129133,2017-12-01
129134,2017-11-30
129138,2017-12-03
129144,2017-12-02
129153,2017-12-03
129158,2017-12-03
129170,2017-11-29
129173,2017-12-01
129193,2017-12-01
129195,2017-12-01
129209,2017-12-03
129211,2017-11-29
129213,2017-12-03
129215,2017-12-03
129219,2017-11-29
129229,2017-12-03
129235,2017-12-03
129239,2017-11-30
129242,2017-12-02
129271,2017-11-28
129274,2017-11-30
129286,2017-11-27
129290,2017-11-30
12930,2017-12-01
129300,2017-11-29
129302,2017-11-30
129306,2017-12-01
129311,2017-11-27
129312,2017-11-27
129313,2017-11-28
129327,2017-12-03
129337,2017-11-28
129343,2017-12-03
12935,2017-11-30
129352,2017-12-01
129367,2017-12-03
129375,2017-12-02
129379,2017-11-27
129387,2017-12-03
129388,2017-12-03
129392,2017-12-02
1294,2017-11-29
129412,2017-12-03
129423,2017-11-29
129427,2017-12-03
129441,2017-11-30
129484,2017-12-02
129494,2017-11-30
129497,2017-12-03
129498,2017-12-03
129499,2017-12-03
1295,2017-11-28
129509,2017-12-03
129510,2017-12-02
129511,2017-12-02
129518,2017-12-02
129520,2017-12-03
129523,2017-11-29
129524,2017-12-02
129547,2017-12-01
129555,2017-12-03
129559,2017-12-03
129568,2017-11-26
129572,2017-11-29
129577,2017-11-30
129579,2017-12-01
129580,2017-12-01
129586,2017-12-01
129587,2017-12-02
129602,2017-11-28
129620,2017-12-03
129634,2017-11-25
12964,2017-11-29
129642,2017-12-02
129647,2017-11-30
129648,2017-12-03
129652,2017-11-27
129653,2017-11-29
129654,2017-11-26
129655,2017-11-26
12966,2017-11-30
129662,2017-11-26
129668,2017-11-30
12967,2017-12-02
129678,2017-12-02
129690,2017-12-03
129693,2017-11-28
129696,2017-11-30
129702,2017-12-03
12971,2017-11-29
129710,2017-12-02
129714,2017-12-02
129718,2017-11-27
129723,2017-11-30
129730,2017-12-02
129731,2017-12-02
129739,2017-11-27
129741,2017-12-03
129744,2017-11-28
129745,2017-12-02
129758,2017-12-02
129769,2017-12-02
129771,2017-12-03
129776,2017-12-03
129783,2017-12-03
129786,2017-11-25
129794,2017-12-02
129797,2017-11-28
129805,2017-12-03
129820,2017-12-03
129823,2017-11-30
129840,2017-11-30
129841,2017-12-03
129843,2017-12-02
129845,2017-11-27
129847,2017-11-25
129860,2017-12-03
129867,2017-11-30
129878,2017-12-02
129885,2017-11-28
129908,2017-12-01
12991,2017-11-25
129919,2017-12-03
129922,2017-12-01
129940,2017-12-02
129945,2017-12-02
129948,2017-12-02
129949,2017-12-02
129961,2017-11-28
129965,2017-11-28
129980,2017-11-30
129983,2017-11-30
129984,2017-12-01
129992,2017-11-26
130002,2017-12-02
130007,2017-12-02
130034,2017-12-02
130035,2017-12-02
130036,2017-12-02
130051,2017-12-01
13006,2017-11-29
13008,2017-12-03
130106,2017-12-03
130118,2017-12-01
13012,2017-11-29
130123,2017-12-03
130147,2017-12-01
130153,2017-12-03
130161,2017-12-02
13017,2017-11-30
130173,2017-12-02
130181,2017-12-02
130190,2017-11-30
130191,2017-12-01
130203,2017-12-03
130204,2017-12-03
130208,2017-11-25
130212,2017-12-01
130213,2017-11-30
130216,2017-12-03
130217,2017-12-02
130219,2017-12-01
130221,2017-12-01
130226,2017-12-02
130227,2017-11-30
13023,2017-12-03
130243,2017-12-03
130246,2017-12-03
130249,2017-11-28
13025,2017-11-30
130253,2017-12-01
130254,2017-11-30
130274,2017-11-29
130284,2017-12-03
130286,2017-11-27
13029,2017-12-02
130316,2017-12-01
130335,2017-12-03
13035,2017-12-03
130352,2017-11-30
130353,2017-11-26
130355,2017-12-03
13036,2017-12-03
130361,2017-12-02
130362,2017-12-02
130363,2017-12-02
130382,2017-11-30
130386,2017-11-28
130387,2017-11-28
1304,2017-12-02
130405,2017-12-03
130420,2017-12-03
130440,2017-11-25
130451,2017-12-03
13046,2017-12-02
130466,2017-12-02
130470,2017-12-03
130477,2017-12-03
13049,2017-12-03
130495,2017-12-03
130497,2017-12-03
13050,2017-11-29
130501,2017-12-01
130503,2017-12-02
130511,2017-12-02
130515,2017-12-02
130531,2017-12-01
130540,2017-12-03
130558,2017-11-26
130559,2017-12-01
130561,2017-12-03
130562,2017-12-03
130563,2017-12-03
130565,2017-12-01
130567,2017-11-29
13057,2017-11-27
130577,2017-12-02
130586,2017-12-02
130595,2017-12-03
130600,2017-12-03
130605,2017-12-03
13061,2017-12-02
130616,2017-12-03
130626,2017-12-02
13063,2017-11-26
130666,2017-12-01
130667,2017-12-02
130675,2017-11-28
130676,2017-11-26
130677,2017-12-02
130687,2017-12-03
130696,2017-12-02
13070,2017-12-03
130706,2017-12-03
130708,2017-12-01
130719,2017-11-28
13072,2017-12-03
130729,2017-12-03
130742,2017-12-02
130757,2017-12-01
